return_date,decision_date,expiry,payoff_date,asset_id,symbol,underlying,kind,moneyness_bucket,mark,strike,start_spot,payoff_raw_close,decision_split_factor,payoff_split_factor,split_factor_ratio,terminal_spot_proxy,expiry_spot_proxy,expiry_weight,payoff_proxy,option_return,delta,gamma,vega,theta,iv_proxy,expiry_days,asset_class,state_snapshot_date,underlying_or_forward,right,entry_price,vix_close_proxy_settlement,exact_minus_vix_close_proxy,terminal_forward_proxy,exit_price,settlement_source,greek_model,vx_contract,train_end_date,snap_date,symbol_rep,volume,cbbo_median_relative_spread,moneyness_bucket_rep,underlying_rep,expiry_rep,tenor_days,snap_date_borrow,borrow_rate_proxy,borrow_source,open_interest,relative_spread,relative_spread_source,holding_years,available_volume_contracts,available_oi_contracts
2017-05-31,2017-04-28,2017-05-19,2017-05-19,TSLA_call_call_near,TSLA  170519C00330000,TSLA,call,call_near,5.44,330.0,314.06999588012695,310.8300018310547,1.0,1.0,1.0,310.8300018310547,310.8300018310547,1.0,0.0,-1.0,0.3188197088477049,0.0008404528642149933,0.26561298074508527,-0.23015215393816746,0.4468213214755059,21,equity_option,,,,,,,,,,,,,2017-04-28,TSLA  170519C00330000,128,0.03809523809523796,call_near,TSLA,2017-05-19,21,2017-04-28,0.2736431810696479,option_parity_implied_borrow_proxy_same_expiry,,0.03809523809523796,panel_cbbo,0.057534246575342465,128,
2017-06-30,2017-05-31,2017-06-16,2017-06-16,TSLA_call_call_near,TSLA  170616C00365000,TSLA,call,call_near,2.1,365.0,341.00998878479004,371.40000343322754,1.0,1.0,1.0,371.40000343322754,371.40000343322754,1.0,6.400003433227539,2.0476206824893044,0.1746047839055197,0.0013847628755476596,0.18372714682489102,-0.19973930761013792,0.38158415044546123,16,equity_option,,,,,,,,,,,,,2017-05-31,TSLA  170616C00365000,741,0.033293745051464776,call_near,TSLA,2017-06-16,16,2017-05-31,0.15314383450647756,option_parity_implied_borrow_proxy_same_expiry,,0.033293745051464776,panel_cbbo,0.043835616438356165,741,
2017-07-31,2017-06-30,2017-07-21,2017-07-21,TSLA_call_call_near,TSLA  170721C00385000,TSLA,call,call_near,5.0,385.0,361.60998344421387,328.4000015258789,1.0,1.0,1.0,328.4000015258789,328.4000015258789,1.0,0.0,-1.0,0.27613064769327167,0.0,0.2917606241517844,-0.26604589700955916,0.3754843330979347,21,equity_option,,,,,,,,,,,,,2017-06-30,TSLA  170721C00385000,2140,0.031413612565444914,call_near,TSLA,2017-07-21,21,2017-06-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.031413612565444914,panel_cbbo,0.057534246575342465,2140,
2017-08-31,2017-07-31,2017-08-18,2017-08-18,TSLA_call_call_near,TSLA  170818C00340000,TSLA,call,call_near,8.01,340.0,323.4700012207031,347.45999336242676,1.0,1.0,1.0,347.45999336242676,347.45999336242676,1.0,7.459993362426758,-0.06866499844859453,0.38073575451706404,0.0,0.27301851289384244,-0.556584333124226,0.719296121275425,18,equity_option,,,,,,,,,,,,,2017-07-31,TSLA  170818C00340000,188,0.024420060826525203,call_near,TSLA,2017-08-18,18,2017-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.024420060826525203,panel_cbbo,0.049315068493150684,188,
2017-09-29,2017-08-31,2017-09-15,2017-09-15,TSLA_call_call_near,TSLA  170915C00390000,TSLA,call,call_near,0.84,390.0,355.90001106262207,379.81000900268555,1.0,1.0,1.0,379.81000900268555,379.81000900268555,1.0,0.0,-1.0,0.08082510016445867,8.564110232612183e-06,0.10817927383081591,-0.11618935812726017,0.31976583346128473,15,equity_option,,,,,,,,,,,,,2017-08-31,TSLA  170915C00390000,100,0.10126582278481007,call_near,TSLA,2017-09-15,15,2017-08-31,0.02446219949670321,option_parity_implied_borrow_proxy_same_expiry,,0.10126582278481007,panel_cbbo,0.0410958904109589,100,
2017-10-31,2017-09-29,2017-10-20,2017-10-20,TSLA_call_call_near,TSLA  171020C00360000,TSLA,call,call_near,4.97,360.0,341.09999656677246,345.0999927520752,1.0,1.0,1.0,345.0999927520752,345.0999927520752,1.0,0.0,-1.0,0.2733432753106972,1.333605230885158e-06,0.27290824378298234,-0.23406510406309078,0.35615374132394795,21,equity_option,,,,,,,,,,,,,2017-09-29,TSLA  171020C00360000,453,0.031088082901554476,call_near,TSLA,2017-10-20,21,2017-09-29,0.009920824473144806,option_parity_implied_borrow_proxy_same_expiry,,0.031088082901554476,panel_cbbo,0.057534246575342465,453,
2017-11-30,2017-10-31,2017-11-17,2017-11-17,TSLA_call_call_near,TSLA  171117C00350000,TSLA,call,call_near,7.25,350.0,331.5299892425537,315.04998207092285,1.0,1.0,1.0,315.04998207092285,315.04998207092285,1.0,0.0,-1.0,0.3200471700497479,0.0014244912433656924,0.2525770217813331,-0.34990356429197433,0.5927150767445566,17,equity_option,,,,,,,,,,,,,2017-10-31,TSLA  171117C00350000,153,0.028639781271360118,call_near,TSLA,2017-11-17,17,2017-10-31,0.43350364932932145,option_parity_implied_borrow_proxy_same_expiry,,0.028639781271360118,panel_cbbo,0.04657534246575343,153,
2017-12-29,2017-11-30,2017-12-15,2017-12-15,TSLA_call_call_near,TSLA  171215C00320000,TSLA,call,call_near,4.3,320.0,308.85000228881836,343.45001220703125,1.0,1.0,1.0,343.45001220703125,343.45001220703125,1.0,23.45001220703125,4.4534912109375,0.3243405258907717,0.03372822726640445,0.23254286749254177,-0.2680830631477171,0.3572409083008766,15,equity_option,,,,,,,,,,,,,2017-11-30,TSLA  171215C00320000,227,0.04651162790697678,call_near,TSLA,2017-12-15,15,2017-11-30,0.0697674442853223,option_parity_implied_borrow_proxy_same_expiry,,0.04651162790697678,panel_cbbo,0.0410958904109589,227,
2018-01-31,2017-12-29,2018-01-19,2018-01-19,TSLA_call_call_near,TSLA  180119C00340000,TSLA,call,call_near,2.49,340.0,311.3499927520752,350.0200080871582,1.0,1.0,1.0,350.0200080871582,350.0200080871582,1.0,10.020008087158203,3.024099633396868,0.19815566234771623,0.0,0.20884134091606857,-0.2002496032040808,0.39400431791543955,21,equity_option,,,,,,,,,,,,,2017-12-29,TSLA  180119C00340000,921,0.044444444444444314,call_near,TSLA,2018-01-19,21,2017-12-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.044444444444444314,panel_cbbo,0.057534246575342465,921,
2018-02-28,2018-01-31,2018-02-16,2018-02-16,TSLA_call_call_near,TSLA  180216C00380000,TSLA,call,call_near,5.4,380.0,354.30999755859375,335.48998832702637,1.0,1.0,1.0,335.48998832702637,335.48998832702637,1.0,0.0,-1.0,0.22730201686544188,0.007190116366595363,0.2247889840193749,-0.275526619848109,0.45489520517587667,16,equity_option,,,,,,,,,,,,,2018-01-31,TSLA  180216C00380000,2296,0.04291845493562232,call_near,TSLA,2018-02-16,16,2018-01-31,0.29964832715358525,option_parity_implied_borrow_proxy_same_expiry,,0.04291845493562232,panel_cbbo,0.043835616438356165,2296,
2018-04-30,2018-02-28,2018-03-16,2018-03-16,TSLA_call_call_near,TSLA  180316C00375000,TSLA,call,call_near,1.72,375.0,343.05999755859375,321.34998321533203,1.0,1.0,1.0,321.34998321533203,321.34998321533203,1.0,0.0,-1.0,0.13230184716468785,0.0,0.1541724592859208,-0.1800284103085643,0.3642097439885139,16,equity_option,,,,,,,,,,,,,2018-02-28,TSLA  180316C00375000,249,0.047619270718646245,call_near,TSLA,2018-03-16,16,2018-02-28,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.047619270718646245,panel_cbbo,0.043835616438356165,249,
2018-05-31,2018-04-30,2018-05-18,2018-05-18,TSLA_call_call_near,TSLA  180518C00310000,TSLA,call,call_near,8.38,310.0,293.8999843597412,276.8199920654297,1.0,1.0,1.0,276.8199920654297,276.8199920654297,1.0,0.0,-1.0,0.3747938608750364,0.0,0.2490827331340238,-0.39637348035673803,0.5597674801707269,18,equity_option,,,,,,,,,,,,,2018-04-30,TSLA  180518C00310000,128,0.029498525073746312,call_near,TSLA,2018-05-18,18,2018-04-30,0.0029624436899815306,option_parity_implied_borrow_proxy_same_expiry,,0.029498525073746312,panel_cbbo,0.049315068493150684,128,
2018-06-29,2018-05-31,2018-06-15,2018-06-15,TSLA_call_call_near,TSLA  180615C00300000,TSLA,call,call_near,3.15,300.0,284.7300052642822,358.1700038909912,1.0,1.0,1.0,358.1700038909912,358.1700038909912,1.0,58.17000389099121,17.46666790190197,0.2716194809578273,1.2354442839457933e-06,0.19237341828328053,-0.2424200151516409,0.37194627214670173,15,equity_option,,,,,,,,,,,,,2018-05-31,TSLA  180615C00300000,300,0.04081632653061222,call_near,TSLA,2018-06-15,15,2018-05-31,0.018044764057073056,option_parity_implied_borrow_proxy_same_expiry,,0.04081632653061222,panel_cbbo,0.0410958904109589,300,
2018-07-31,2018-06-29,2018-07-20,2018-07-20,TSLA_call_call_near,TSLA  180720C00360000,TSLA,call,call_near,11.54,360.0,342.9499912261963,313.57998847961426,1.0,1.0,1.0,313.57998847961426,313.57998847961426,1.0,0.0,-1.0,0.3774773434721176,0.0,0.3132223340522487,-0.42632328751458815,0.55699234341383,21,equity_option,,,,,,,,,,,,,2018-06-29,TSLA  180720C00360000,240,0.026266416510318923,call_near,TSLA,2018-07-20,21,2018-06-29,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.026266416510318923,panel_cbbo,0.057534246575342465,240,
2018-08-31,2018-07-31,2018-08-17,2018-08-17,TSLA_call_call_near,TSLA  180817C00320000,TSLA,call,call_near,8.2,320.0,298.1399917602539,305.50000190734863,1.0,1.0,1.0,305.50000190734863,305.50000190734863,1.0,0.0,-1.0,0.3509313104243339,0.00020783955127063694,0.23812379399331413,-0.4378526457545666,0.6809818298220633,17,equity_option,,,,,,,,,,,,,2018-07-31,TSLA  180817C00320000,189,0.03236245954692557,call_near,TSLA,2018-08-17,17,2018-07-31,0.22695671999167444,option_parity_implied_borrow_proxy_same_expiry,,0.03236245954692557,panel_cbbo,0.04657534246575343,189,
2018-09-28,2018-08-31,2018-09-21,2018-09-21,TSLA_call_call_near,TSLA  180921C00325000,TSLA,call,call_near,4.65,325.0,301.6599941253662,299.10000801086426,1.0,1.0,1.0,299.10000801086426,299.10000801086426,1.0,0.0,-1.0,0.2746443253643151,8.287510442183186e-06,0.24267968299074727,-0.2536623274287013,0.4371739066243172,21,equity_option,,,,,,,,,,,,,2018-08-31,TSLA  180921C00325000,230,0.03468208092485557,call_near,TSLA,2018-09-21,21,2018-08-31,0.02912243574158388,option_parity_implied_borrow_proxy_same_expiry,,0.03468208092485557,panel_cbbo,0.057534246575342465,230,
2018-10-31,2018-09-28,2018-10-19,2018-10-19,TSLA_call_call_near,TSLA  181019C00290000,TSLA,call,call_near,8.31,290.0,264.76999282836914,259.9999809265137,1.0,1.0,1.0,259.9999809265137,259.9999809265137,1.0,0.0,-1.0,0.28548451976348366,1.3737551942146748e-05,0.21513438684918568,-0.34347302803618085,0.6638577578663827,21,equity_option,,,,,,,,,,,,,2018-09-28,TSLA  181019C00290000,369,0.021164021164021277,call_near,TSLA,2018-10-19,21,2018-09-28,0.02293314648111456,option_parity_implied_borrow_proxy_same_expiry,,0.021164021164021277,panel_cbbo,0.057534246575342465,369,
2018-11-30,2018-10-31,2018-11-16,2018-11-16,TSLA_call_call_near,TSLA  181116C00360000,TSLA,call,call_near,7.08,360.0,337.32001304626465,354.30999755859375,1.0,1.0,1.0,354.30999755859375,354.30999755859375,1.0,0.0,-1.0,0.2847457251217856,0.02624992176605763,0.231515262453027,-0.38245612288981246,0.5765470441699028,16,equity_option,,,,,,,,,,,,,2018-10-31,TSLA  181116C00360000,255,0.03496546243657925,call_near,TSLA,2018-11-16,16,2018-10-31,0.183568444165919,option_parity_implied_borrow_proxy_same_expiry,,0.03496546243657925,panel_cbbo,0.043835616438356165,255,
2018-12-31,2018-11-30,2018-12-21,2018-12-21,TSLA_call_call_near,TSLA  181221C00375000,TSLA,call,call_near,7.5,375.0,350.4800033569336,319.77001190185547,1.0,1.0,1.0,319.77001190185547,319.77001190185547,1.0,0.0,-1.0,0.22168073668974553,0.002860352714451839,0.2474821374826856,-0.20543503721747758,0.47454884766340255,21,equity_option,,,,,,,,,,,,,2018-11-30,TSLA  181221C00375000,490,0.02952069716775595,call_near,TSLA,2018-12-21,21,2018-11-30,0.44434213089949287,option_parity_implied_borrow_proxy_same_expiry,,0.02952069716775595,panel_cbbo,0.057534246575342465,490,
2019-01-31,2018-12-31,2019-01-18,2019-01-18,TSLA_call_call_near,TSLA  190118C00350000,TSLA,call,call_near,10.0,350.0,332.7999973297119,302.26000785827637,1.0,1.0,1.0,302.26000785827637,302.26000785827637,1.0,0.0,-1.0,0.3808378440457085,0.0,0.2814467051955526,-0.5452634475094182,0.6774711864590646,18,equity_option,,,,,,,,,,,,,2018-12-31,TSLA  190118C00350000,322,0.022598870056497095,call_near,TSLA,2019-01-18,18,2018-12-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.022598870056497095,panel_cbbo,0.049315068493150684,322,
2019-02-28,2019-01-31,2019-02-15,2019-02-15,TSLA_call_call_near,TSLA  190215C00320000,TSLA,call,call_near,7.2,320.0,307.02000617980957,307.88000106811523,1.0,1.0,1.0,307.88000106811523,307.88000106811523,1.0,0.0,-1.0,0.3696466307283835,1.2501115128035966e-08,0.23583707488631958,-0.41347916591644474,0.5153784048199654,15,equity_option,,,,,,,,,,,,,2019-01-31,TSLA  190215C00320000,791,0.02469135802469127,call_near,TSLA,2019-02-15,15,2019-01-31,0.018298385861694383,option_parity_implied_borrow_proxy_same_expiry,,0.02469135802469127,panel_cbbo,0.0410958904109589,791,
2019-04-30,2019-02-28,2019-03-15,2019-03-15,TSLA_call_call_near,TSLA  190315C00350000,TSLA,call,call_near,3.05,350.0,319.87998962402344,275.42999267578125,1.0,1.0,1.0,275.42999267578125,275.42999267578125,1.0,0.0,-1.0,0.17740847724550887,0.0003555401896664517,0.16851945608522148,-0.2597973305373795,0.49934746018648146,15,equity_option,,,,,,,,,,,,,2019-02-28,TSLA  190315C00350000,538,0.027000989428735078,call_near,TSLA,2019-03-15,15,2019-02-28,0.20400879697682797,option_parity_implied_borrow_proxy_same_expiry,,0.027000989428735078,panel_cbbo,0.0410958904109589,538,
2019-05-31,2019-04-30,2019-05-17,2019-05-17,TSLA_call_call_near,TSLA  190517C00250000,TSLA,call,call_near,5.55,250.0,238.6900091171265,211.030011177063,1.0,1.0,1.0,211.030011177063,211.030011177063,1.0,0.0,-1.0,0.37251279662420034,0.0,0.1965855338861799,-0.2775104902077121,0.46412420378923414,17,equity_option,,,,,,,,,,,,,2019-04-30,TSLA  190517C00250000,92,0.02597402597402588,call_near,TSLA,2019-05-17,17,2019-04-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.02597402597402588,panel_cbbo,0.04657534246575343,92,
2019-06-28,2019-05-31,2019-06-21,2019-06-21,TSLA_call_call_near,TSLA  190621C00195000,TSLA,call,call_near,6.6,195.0,185.15999794006348,221.85999870300293,1.0,1.0,1.0,221.85999870300293,221.85999870300293,1.0,26.85999870300293,3.0696967731822626,0.3808204431953668,0.0,0.16933977023552543,-0.25622327103778986,0.6174004427075386,21,equity_option,,,,,,,,,,,,,2019-05-31,TSLA  190621C00195000,139,0.022641509433962318,call_near,TSLA,2019-06-21,21,2019-05-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.022641509433962318,panel_cbbo,0.057534246575342465,139,
2019-07-31,2019-06-28,2019-07-19,2019-07-19,TSLA_call_call_near,TSLA  190719C00240000,TSLA,call,call_near,6.1,240.0,223.459997177124,258.17999839782715,1.0,1.0,1.0,258.17999839782715,258.17999839782715,1.0,18.17999839782715,1.9803276062011719,0.32737379411093565,0.07889872230572718,0.1928318802902355,-0.24960481493206288,0.5774935469985008,21,equity_option,,,,,,,,,,,,,2019-06-28,TSLA  190719C00240000,229,0.02409638554216859,call_near,TSLA,2019-07-19,21,2019-06-28,0.04279286287371212,option_parity_implied_borrow_proxy_same_expiry,,0.02409638554216859,panel_cbbo,0.057534246575342465,229,
2019-08-30,2019-07-31,2019-08-16,2019-08-16,TSLA_call_call_near,TSLA  190816C00250000,TSLA,call,call_near,4.7,250.0,241.60998344421387,219.9400091171265,1.0,1.0,1.0,219.9400091171265,219.9400091171265,1.0,0.0,-1.0,0.3686640375275206,0.0,0.19187494654004644,-0.2390087570390147,0.384976778972149,16,equity_option,,,,,,,,,,,,,2019-07-31,TSLA  190816C00250000,272,0.01694915254237297,call_near,TSLA,2019-08-16,16,2019-07-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.01694915254237297,panel_cbbo,0.043835616438356165,272,
2019-09-30,2019-08-30,2019-09-20,2019-09-20,TSLA_call_call_near,TSLA  190920C00232500,TSLA,call,call_near,5.95,232.5,225.60999870300293,240.6199836730957,1.0,1.0,1.0,240.6199836730957,240.6199836730957,1.0,8.119983673095703,0.36470313833541224,0.37684862555383486,0.01161484628561209,0.20411301180016805,-0.20682692790461488,0.4156737491726876,21,equity_option,,,,,,,,,,,,,2019-08-30,TSLA  190920C00232500,162,0.015094554568238858,call_near,TSLA,2019-09-20,21,2019-08-30,0.010147861743817637,option_parity_implied_borrow_proxy_same_expiry,,0.015094554568238858,panel_cbbo,0.057534246575342465,162,
2019-10-31,2019-09-30,2019-10-18,2019-10-18,TSLA_call_call_near,TSLA  191018C00265000,TSLA,call,call_near,1.83,265.0,240.87000846862793,256.949987411499,1.0,1.0,1.0,256.949987411499,256.949987411499,1.0,0.0,-1.0,0.16582224699465217,0.052218115923880135,0.13252937960537514,-0.1368612779851126,0.4158406388401986,18,equity_option,,,,,,,,,,,,,2019-09-30,TSLA  191018C00265000,115,0.024390243902438907,call_near,TSLA,2019-10-18,18,2019-09-30,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.024390243902438907,panel_cbbo,0.049315068493150684,115,
2019-11-29,2019-10-31,2019-11-15,2019-11-15,TSLA_call_call_near,TSLA  191115C00335000,TSLA,call,call_near,3.25,335.0,314.92000579833984,352.1700096130371,1.0,1.0,1.0,352.1700096130371,352.1700096130371,1.0,17.17000961303711,4.283079880934495,0.21721709865806804,0.027083270944600002,0.18064152520743998,-0.22932059647319347,0.3789866319775581,15,equity_option,,,,,,,,,,,,,2019-10-31,TSLA  191115C00335000,220,0.03174603174603177,call_near,TSLA,2019-11-15,15,2019-10-31,0.0,option_parity_implied_borrow_proxy_same_expiry,,0.03174603174603177,panel_cbbo,0.0410958904109589,220,
2019-12-31,2019-11-29,2019-12-20,2019-12-20,TSLA_call_call_near,TSLA  191220C00340000,TSLA,call,call_near,6.85,340.0,329.9400043487549,405.5900001525879,1.0,1.0,1.0,405.5900001525879,405.5900001525879,1.0,65.59000015258789,8.57518250402743,0.3595499295249663,0.0002167928553480307,0.29642755495365153,-0.24424072384808238,0.35125195337533954,21,equity_option,,,,,,,,,,,,,2019-11-29,TSLA  191220C00340000,61,0.014925373134328304,call_near,TSLA,2019-12-20,21,2019-11-29,0.03764535253883394,option_parity_implied_borrow_proxy_same_expiry,,0.014925373134328304,panel_cbbo,0.057534246575342465,61,
2020-01-31,2019-12-31,2020-01-17,2020-01-17,TSLA_call_call_near,TSLA  200117C00450000,TSLA,call,call_near,5.27,450.0,418.3299922943115,510.4999923706054,1.0,1.0,1.0,510.4999923706054,510.4999923706054,1.0,60.49999237060541,10.480074453625317,0.24864662176434812,0.026365442459750917,0.2882756012633674,-0.3835530584095874,0.4456578620791436,17,equity_option,,,,,,,,,,,,,2019-12-31,TSLA  200117C00450000,397,0.023716897117412684,call_near,TSLA,2020-01-17,17,2019-12-31,0.00878483920940415,option_parity_implied_borrow_proxy_same_expiry,,0.023716897117412684,panel_cbbo,0.04657534246575343,397,
2020-02-28,2020-01-31,2020-02-21,2020-02-21,TSLA_call_call_near,TSLA  200221C00700000,TSLA,call,call_near,15.5,700.0,650.570011138916,900.9999847412108,1.0,1.0,1.0,900.9999847412108,900.9999847412108,1.0,200.99998474121082,11.96774095104586,0.26912283208880866,0.0014613138964666508,0.5124605983709593,-0.6282208387616688,0.5493547569870949,21,equity_option,,,,,,,,,,,,,2020-01-31,TSLA  200221C00700000,1059,0.021201413427561887,call_near,TSLA,2020-02-21,21,2020-01-31,0.12096797257200691,option_parity_implied_borrow_proxy_same_expiry,,0.021201413427561887,panel_cbbo,0.057534246575342465,1059,
2020-03-31,2020-02-28,2020-03-20,2020-03-20,TSLA_call_call_near,TSLA  200320C00700000,TSLA,call,call_near,49.37,700.0,667.9899787902832,427.5300121307373,1.0,1.0,1.0,427.5300121307373,427.5300121307373,1.0,0.0,-1.0,0.4871218883983523,5.1335442363273815e-05,0.6424635609741225,-1.4977156219284637,1.0081451815962794,21,equity_option,,,,,,,,,,,,,2020-02-28,TSLA  200320C00700000,226,0.02332608669249548,call_near,TSLA,2020-03-20,21,2020-02-28,0.09928035253333889,option_parity_implied_borrow_proxy_same_expiry,,0.02332608669249548,panel_cbbo,0.057534246575342465,226,
2020-04-30,2020-03-31,2020-04-17,2020-04-17,TSLA_call_call_near,TSLA  200417C00550000,TSLA,call,call_near,30.3,550.0,524.0000152587891,753.8900184631348,1.0,1.0,1.0,753.8900184631348,753.8900184631348,1.0,203.89001846313477,5.729043513634811,0.45676460475635866,0.00023843347829157453,0.44481061167084507,-1.158603773643616,1.0180834612965584,17,equity_option,,,,,,,,,,,,,2020-03-31,TSLA  200417C00550000,255,0.010762340495357226,call_near,TSLA,2020-04-17,17,2020-03-31,0.3938713137074099,option_parity_implied_borrow_proxy_same_expiry,,0.010762340495357226,panel_cbbo,0.04657534246575343,255,
2020-05-29,2020-04-30,2020-05-15,2020-05-15,TSLA_call_call_near,TSLA  200515C00840000,TSLA,call,call_near,36.05,840.0,781.8799781799316,799.1699981689453,1.0,1.0,1.0,799.1699981689453,799.1699981689453,1.0,0.0,-1.0,0.3775566852382701,8.401752652860398e-09,0.6081596799995261,-1.556370130473237,0.7568796743988992,15,equity_option,,,,,,,,,,,,,2020-04-30,TSLA  200515C00840000,145,0.013930847106769673,call_near,TSLA,2020-05-15,15,2020-04-30,0.007767104576511955,option_parity_implied_borrow_proxy_same_expiry,,0.013930847106769673,panel_cbbo,0.0410958904109589,145,
2020-06-30,2020-05-29,2020-06-19,2020-06-19,TSLA_call_call_near,TSLA  200619C00890000,TSLA,call,call_near,23.35,890.0,835.0000190734863,1000.9000396728516,1.0,1.0,1.0,1000.9000396728516,1000.9000396728516,1.0,110.90003967285156,3.7494663671456765,0.29656265385044794,0.005899222437187689,0.6872708362791361,-0.6849802773776688,0.5375461209416388,21,equity_option,,,,,,,,,,,,,2020-05-29,TSLA  200619C00890000,1813,0.015163010990021632,call_near,TSLA,2020-06-19,21,2020-05-29,0.4110472655243907,option_parity_implied_borrow_proxy_same_expiry,,0.015163010990021632,panel_cbbo,0.057534246575342465,1813,
2020-07-31,2020-06-30,2020-07-17,2020-07-17,TSLA_call_call_near,TSLA  200717C01150000,TSLA,call,call_near,32.0,1150.0,1079.810028076172,1500.8399963378906,1.0,1.0,1.0,1500.8399963378906,1500.8399963378906,1.0,350.8399963378906,9.963749885559082,0.32610023111952713,0.0003980484435066914,0.8287506496877555,-1.3893421888178885,0.7165329052090645,17,equity_option,,,,,,,,,,,,,2020-06-30,TSLA  200717C01150000,825,0.013838170797550009,call_near,TSLA,2020-07-17,17,2020-06-30,0.5,option_parity_implied_borrow_proxy_same_expiry,,0.013838170797550009,panel_cbbo,0.04657534246575343,825,
